Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Data_value_unit,Data_value_type,LocationID,Geolocation
2015,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3239,19.0,18.2,19.8,%,Age-adjusted Prevalence,27,"(46.355648736, -94.794200503)"
2015,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,13464,81.0,80.2,81.8,%,Age-adjusted Prevalence,27,"(46.355648736, -94.794200503)"
2015,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1103,18.1,16.6,19.6,%,Age-adjusted Prevalence,28,"(32.745510099, -89.538030825)"
2015,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4905,81.9,80.4,83.4,%,Age-adjusted Prevalence,28,"(32.745510099, -89.538030825)"
2015,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1583,21.9,20.4,23.4,%,Age-adjusted Prevalence,29,"(38.635790776, -92.566300053)"
2015,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5696,78.1,76.6,79.6,%,Age-adjusted Prevalence,29,"(38.635790776, -92.566300053)"
2015,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1177,20.1,18.5,21.8,%,Age-adjusted Prevalence,30,"(47.066528972, -109.424420645)"
2015,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4841,79.9,78.2,81.5,%,Age-adjusted Prevalence,30,"(47.066528972, -109.424420645)"
2015,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2974,17.6,16.7,18.6,%,Age-adjusted Prevalence,31,"(41.641040988001, -99.365720623)"
2015,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,14511,82.4,81.4,83.3,%,Age-adjusted Prevalence,31,"(41.641040988001, -99.365720623)"
2015,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,556,16.6,14.5,18.7,%,Age-adjusted Prevalence,32,"(39.49324039, -117.071840564)"
2015,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2352,83.4,81.3,85.5,%,Age-adjusted Prevalence,32,"(39.49324039, -117.071840564)"
2015,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1434,21.3,19.6,22.9,%,Age-adjusted Prevalence,33,"(43.655950113, -71.50036092)"
2015,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5541,78.7,77.1,80.4,%,Age-adjusted Prevalence,33,"(43.655950113, -71.50036092)"
2015,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1711,12.5,11.6,13.5,%,Age-adjusted Prevalence,34,"(40.130570048, -74.273691288)"
2015,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9700,87.5,86.5,88.4,%,Age-adjusted Prevalence,34,"(40.130570048, -74.273691288)"
2015,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1399,20.1,18.6,21.7,%,Age-adjusted Prevalence,35,"(34.520880952, -106.240580985)"
2015,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5313,79.9,78.3,81.4,%,Age-adjusted Prevalence,35,"(34.520880952, -106.240580985)"
2015,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2086,15.7,14.8,16.6,%,Age-adjusted Prevalence,36,"(42.827001032, -75.543970427)"
2015,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10214,84.3,83.4,85.2,%,Age-adjusted Prevalence,36,"(42.827001032, -75.543970427)"
2015,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1283,18.6,17.4,19.8,%,Age-adjusted Prevalence,37,"(35.466220975, -79.159250463)"
2015,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5390,81.4,80.2,82.6,%,Age-adjusted Prevalence,37,"(35.466220975, -79.159250463)"
2015,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,830,19.0,17.4,20.6,%,Age-adjusted Prevalence,38,"(47.475319779, -100.118421049)"
2015,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4118,81.0,79.4,82.6,%,Age-adjusted Prevalence,38,"(47.475319779, -100.118421049)"
2015,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2416,19.6,18.3,21.0,%,Age-adjusted Prevalence,39,"(40.060210141, -82.404260056)"
2015,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9454,80.4,79.0,81.7,%,Age-adjusted Prevalence,39,"(40.060210141, -82.404260056)"
2015,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1502,22.6,21.1,24.1,%,Age-adjusted Prevalence,40,"(35.472031356, -97.521070214)"
2015,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5412,77.4,75.9,78.9,%,Age-adjusted Prevalence,40,"(35.472031356, -97.521070214)"
2015,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1348,27.0,25.3,28.7,%,Age-adjusted Prevalence,41,"(44.567449424, -120.155031326)"
2015,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3972,73.0,71.3,74.7,%,Age-adjusted Prevalence,41,"(44.567449424, -120.155031326)"
2015,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1118,18.8,17.4,20.3,%,Age-adjusted Prevalence,42,"(40.793730152, -77.860700294)"
2015,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4594,81.2,79.7,82.6,%,Age-adjusted Prevalence,42,"(40.793730152, -77.860700294)"
2015,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1024,16.6,15.4,17.8,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2015,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4374,83.4,82.2,84.6,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2015,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1324,21.6,19.9,23.4,%,Age-adjusted Prevalence,44,"(41.708280193, -71.522470314)"
2015,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4842,78.4,76.6,80.1,%,Age-adjusted Prevalence,44,"(41.708280193, -71.522470314)"
2015,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2238,19.2,18.0,20.3,%,Age-adjusted Prevalence,45,"(33.998821303, -81.045371207)"
2015,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9291,80.8,79.7,82.0,%,Age-adjusted Prevalence,45,"(33.998821303, -81.045371207)"
2015,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1140,16.3,14.7,17.9,%,Age-adjusted Prevalence,46,"(44.353130053, -100.373530637)"
2015,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6048,83.7,82.1,85.3,%,Age-adjusted Prevalence,46,"(44.353130053, -100.373530637)"
2015,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1340,21.1,19.5,22.8,%,Age-adjusted Prevalence,47,"(35.68094058, -85.774490914)"
2015,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4607,78.9,77.2,80.5,%,Age-adjusted Prevalence,47,"(35.68094058, -85.774490914)"
2015,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2613,15.9,14.8,17.1,%,Age-adjusted Prevalence,48,"(31.827240407, -99.426770206)"
2015,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12011,84.1,82.9,85.2,%,Age-adjusted Prevalence,48,"(31.827240407, -99.426770206)"
2015,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2356,20.8,19.9,21.7,%,Age-adjusted Prevalence,49,"(39.360700171, -111.587130635)"
2015,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8994,79.2,78.3,80.1,%,Age-adjusted Prevalence,49,"(39.360700171, -111.587130635)"
2015,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1460,23.1,21.6,24.6,%,Age-adjusted Prevalence,50,"(43.625381239, -72.517640791)"
2015,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4983,76.9,75.4,78.4,%,Age-adjusted Prevalence,50,"(43.625381239, -72.517640791)"
2015,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1516,15.7,14.6,16.7,%,Age-adjusted Prevalence,51,"(37.542680674, -78.457890463)"
2015,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7097,84.3,83.3,85.4,%,Age-adjusted Prevalence,51,"(37.542680674, -78.457890463)"
2015,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3512,21.7,20.7,22.6,%,Age-adjusted Prevalence,53,"(47.522278629, -120.47001079)"
2015,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12471,78.3,77.4,79.3,%,Age-adjusted Prevalence,53,"(47.522278629, -120.47001079)"
2015,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1380,23.4,22.1,24.8,%,Age-adjusted Prevalence,54,"(38.665510202, -80.712640135)"
2015,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4549,76.6,75.2,77.9,%,Age-adjusted Prevalence,54,"(38.665510202, -80.712640135)"
2015,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1076,17.5,16.0,19.0,%,Age-adjusted Prevalence,55,"(44.393191174, -89.816370742)"
2015,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5087,82.5,81.0,84.0,%,Age-adjusted Prevalence,55,"(44.393191174, -89.816370742)"
2015,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1062,21.0,19.1,22.9,%,Age-adjusted Prevalence,56,"(43.235541343, -108.109830353)"
2015,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4397,79.0,77.1,80.9,%,Age-adjusted Prevalence,56,"(43.235541343, -108.109830353)"
2016,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1578,21.9,20.5,23.3,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2016,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5419,78.1,76.7,79.5,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2016,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,397,14.1,12.0,16.3,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2016,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2505,85.9,83.7,88.0,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2016,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1835,16.7,15.5,17.9,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9062,83.3,82.1,84.5,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2016,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1110,23.9,21.7,26.2,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4166,76.1,73.8,78.3,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2016,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1670,13.3,12.5,14.1,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2016,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9669,86.7,85.9,87.5,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2016,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2681,18.5,17.6,19.4,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2016,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12207,81.5,80.6,82.4,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2016,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1789,15.9,14.8,16.9,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2016,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9207,84.1,83.1,85.2,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2016,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,668,16.7,14.9,18.5,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2016,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3374,83.3,81.5,85.1,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,605,16.6,15.0,18.2,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3214,83.4,81.8,85.0,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,5835,14.2,13.4,15.0,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,30951,85.8,85.0,86.6,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,909,16.5,15.1,17.8,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4446,83.5,82.2,84.9,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2016,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,142,8.5,6.6,10.4,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2016,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1431,91.5,89.6,93.4,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1082,12.2,11.1,13.2,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6981,87.8,86.8,88.9,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2016,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,814,15.5,14.0,17.0,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2016,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4426,84.5,83.0,86.0,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2016,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,778,16.6,15.1,18.0,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2016,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3978,83.4,82.0,84.9,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
